lot,cabinet_code,cabinet_name,line,point_code,device_id,rated_power_w,lamp_type,lat,lng,pole_id
C,0047,Viale dei Platani,L3,PL-001715,,250,MH,45.43885,9.10474,P-001715
C,0047,Viale dei Platani,L1,PL-001716,,100,SAP,45.43897,9.10453,P-001716
C,0047,Viale dei Platani,L2,PL-001717,,100,SAP,45.43909,9.10484,P-001717
C,0047,Viale dei Platani,L3,PL-001718,,100,SAP,45.43921,9.10453,P-001718
C,0047,Viale dei Platani,L1,PL-001719,,250,SAP,45.43933,9.10433,P-001719
C,0047,Viale dei Platani,L2,PL-001720,,100,SAP,45.43945,9.10428,P-001720
C,0047,Viale dei Platani,L3,PL-001721,,250,SAP,45.43957,9.10407,P-001721
C,0047,Viale dei Platani,L1,PL-001722,,250,LED,45.43969,9.10473,P-001722
C,0047,Viale dei Platani,L2,PL-001723,,100,LED,45.43981,9.10444,P-001723
C,0047,Viale dei Platani,L3,PL-001724,,250,MH,45.43993,9.10434,P-001724
C,0047,Viale dei Platani,L1,PL-001725,,100,SAP,45.44005,9.10485,P-001725
C,0047,Viale dei Platani,L2,PL-001726,,150,LED,45.44017,9.10427,P-001726
C,0047,Viale dei Platani,L3,PL-001727,,100,SAP,45.44029,9.10438,P-001727
C,0047,Viale dei Platani,L1,PL-001728,,150,SAP,45.44041,9.1042,P-001728
C,0047,Viale dei Platani,L2,PL-001729,,150,SAP,45.44053,9.10455,P-001729
C,0047,Viale dei Platani,L3,PL-001730,,250,SAP,45.44065,9.1048,P-001730
C,0047,Viale dei Platani,L1,PL-001731,,150,SAP,45.44077,9.10433,P-001731
C,0047,Viale dei Platani,L2,PL-001732,,250,LED,45.44089,9.10446,P-001732
C,0047,Viale dei Platani,L3,PL-001733,,100,MH,45.44101,9.10425,P-001733
C,0047,Viale dei Platani,L1,PL-001734,,250,SAP,45.44113,9.10418,P-001734
C,0047,Viale dei Platani,L2,PL-001735,,100,SAP,45.44125,9.10423,P-001735
C,0047,Viale dei Platani,L3,PL-001736,,250,SAP,45.44137,9.10441,P-001736
C,0047,Viale dei Platani,L1,PL-001737,,100,MH,45.44149,9.10411,P-001737
C,0047,Viale dei Platani,L2,PL-001738,,250,LED,45.44161,9.10466,P-001738
C,0047,Viale dei Platani,L3,PL-001739,,250,SAP,45.44173,9.10463,P-001739
C,0047,Viale dei Platani,L1,PL-001740,,100,SAP,45.44185,9.10427,P-001740
C,0047,Viale dei Platani,L2,PL-001741,,150,MH,45.44197,9.10414,P-001741
C,0047,Viale dei Platani,L3,PL-001742,,100,SAP,45.44209,9.10422,P-001742
C,0047,Viale dei Platani,L1,PL-001743,,150,SAP,45.44221,9.10433,P-001743
C,0047,Viale dei Platani,L2,PL-001744,,100,SAP,45.44233,9.10418,P-001744
C,0047,Viale dei Platani,L3,PL-001745,,100,SAP,45.44245,9.10475,P-001745
C,0047,Viale dei Platani,L1,PL-001746,,100,SAP,45.44257,9.10423,P-001746
C,0047,Viale dei Platani,L2,PL-001747,,100,MH,45.44269,9.10419,P-001747
C,0047,Viale dei Platani,L3,PL-001748,,150,MH,45.44281,9.10413,P-001748
C,0047,Viale dei Platani,L1,PL-001749,,250,LED,45.44293,9.10418,P-001749
C,0047,Viale dei Platani,L2,PL-001750,,150,SAP,45.44305,9.10484,P-001750
C,0047,Viale dei Platani,L3,PL-001751,,100,SAP,45.44317,9.10442,P-001751
C,0047,Viale dei Platani,L1,PL-001752,,150,SAP,45.44329,9.10427,P-001752
C,0047,Viale dei Platani,L2,PL-001753,,100,MH,45.44341,9.10477,P-001753
C,0047,Viale dei Platani,L3,PL-001754,,250,MH,45.44353,9.10463,P-001754
C,0047,Viale dei Platani,L1,PL-001755,,250,SAP,45.44365,9.10479,P-001755
C,0047,Viale dei Platani,L2,PL-001756,,100,LED,45.44377,9.10408,P-001756
C,0047,Viale dei Platani,L3,PL-001757,,150,SAP,45.44389,9.10464,P-001757
C,0047,Viale dei Platani,L1,PL-001758,,150,SAP,45.44401,9.10486,P-001758
C,0047,Viale dei Platani,L2,PL-001759,,250,LED,45.44413,9.10439,P-001759
C,0047,Viale dei Platani,L3,PL-001760,,150,SAP,45.44425,9.10416,P-001760
C,0048,Via Verdi,L1,PL-001761,,100,MH,45.39639,9.09997,P-001761
C,0048,Via Verdi,L2,PL-001762,,250,SAP,45.39651,9.10005,P-001762
C,0048,Via Verdi,L3,PL-001763,,150,LED,45.39663,9.09957,P-001763
C,0048,Via Verdi,L1,PL-001764,,150,SAP,45.39675,9.09937,P-001764
C,0048,Via Verdi,L2,PL-001765,,150,SAP,45.39687,9.0995,P-001765
C,0048,Via Verdi,L3,PL-001766,,250,SAP,45.39699,9.09989,P-001766
C,0048,Via Verdi,L1,PL-001767,,250,SAP,45.39711,9.09965,P-001767
C,0048,Via Verdi,L2,PL-001768,,100,LED,45.39723,9.09947,P-001768
C,0048,Via Verdi,L3,PL-001769,,150,SAP,45.39735,9.0996,P-001769
C,0048,Via Verdi,L1,PL-001770,,250,SAP,45.39747,9.09992,P-001770
C,0048,Via Verdi,L2,PL-001771,,100,SAP,45.39759,9.10013,P-001771
C,0048,Via Verdi,L3,PL-001772,,250,SAP,45.39771,9.09991,P-001772
C,0048,Via Verdi,L1,PL-001773,,150,SAP,45.39783,9.09953,P-001773
C,0048,Via Verdi,L2,PL-001774,,100,LED,45.39795,9.09987,P-001774
C,0048,Via Verdi,L3,PL-001775,,150,LED,45.39807,9.09942,P-001775
C,0048,Via Verdi,L1,PL-001776,,250,SAP,45.39819,9.09973,P-001776
C,0048,Via Verdi,L2,PL-001777,,150,LED,45.39831,9.0995,P-001777
C,0048,Via Verdi,L3,PL-001778,,100,SAP,45.39843,9.09963,P-001778
C,0048,Via Verdi,L1,PL-001779,,250,SAP,45.39855,9.09975,P-001779
C,0048,Via Verdi,L2,PL-001780,,150,LED,45.39867,9.09968,P-001780
C,0048,Via Verdi,L3,PL-001781,,100,SAP,45.39879,9.09954,P-001781
C,0048,Via Verdi,L1,PL-001782,,150,LED,45.39891,9.09945,P-001782
C,0048,Via Verdi,L2,PL-001783,,150,LED,45.39903,9.09965,P-001783
C,0048,Via Verdi,L3,PL-001784,,100,LED,45.39915,9.09939,P-001784
C,0048,Via Verdi,L1,PL-001785,,100,SAP,45.39927,9.09957,P-001785
C,0048,Via Verdi,L2,PL-001786,,250,SAP,45.39939,9.0995,P-001786
C,0048,Via Verdi,L3,PL-001787,,100,LED,45.39951,9.09952,P-001787
C,0048,Via Verdi,L1,PL-001788,,250,SAP,45.39963,9.09956,P-001788
C,0048,Via Verdi,L2,PL-001789,,100,SAP,45.39975,9.09978,P-001789
C,0048,Via Verdi,L3,PL-001790,,100,SAP,45.39987,9.09936,P-001790
C,0048,Via Verdi,L1,PL-001791,,250,SAP,45.39999,9.10006,P-001791
C,0048,Via Verdi,L2,PL-001792,,100,SAP,45.40011,9.09978,P-001792
C,0048,Via Verdi,L3,PL-001793,,100,LED,45.40023,9.10004,P-001793
C,0048,Via Verdi,L1,PL-001794,,100,SAP,45.40035,9.09989,P-001794
C,0048,Via Verdi,L2,PL-001795,,100,SAP,45.40047,9.09974,P-001795
C,0048,Via Verdi,L3,PL-001796,,100,SAP,45.40059,9.09993,P-001796
C,0048,Via Verdi,L1,PL-001797,,150,LED,45.40071,9.0997,P-001797
C,0048,Via Verdi,L2,PL-001798,,250,SAP,45.40083,9.09999,P-001798
C,0048,Via Verdi,L3,PL-001799,,100,LED,45.40095,9.09966,P-001799
C,0048,Via Verdi,L1,PL-001800,,100,MH,45.40107,9.09976,P-001800
C,0048,Via Verdi,L2,PL-001801,,100,SAP,45.40119,9.09936,P-001801
C,0048,Via Verdi,L3,PL-001802,,250,SAP,45.40131,9.09996,P-001802
C,0048,Via Verdi,L1,PL-001803,,250,SAP,45.40143,9.09995,P-001803
C,0048,Via Verdi,L2,PL-001804,,250,MH,45.40155,9.09944,P-001804
C,0048,Via Verdi,L3,PL-001805,,250,SAP,45.40167,9.09967,P-001805
C,0048,Via Verdi,L1,PL-001806,,150,MH,45.40179,9.09982,P-001806
C,0048,Via Verdi,L2,PL-001807,,250,LED,45.40191,9.0994,P-001807
C,0048,Via Verdi,L3,PL-001808,,100,SAP,45.40203,9.09986,P-001808
C,0048,Via Verdi,L1,PL-001809,,100,SAP,45.40215,9.09981,P-001809
C,0048,Via Verdi,L2,PL-001810,,150,MH,45.40227,9.09991,P-001810
C,0048,Via Verdi,L3,PL-001811,,250,MH,45.40239,9.09978,P-001811
C,0048,Via Verdi,L1,PL-001812,,100,MH,45.40251,9.09939,P-001812
C,0048,Via Verdi,L2,PL-001813,,250,LED,45.40263,9.10012,P-001813
C,0048,Via Verdi,L3,PL-001814,,150,SAP,45.40275,9.09988,P-001814
C,0048,Via Verdi,L1,PL-001815,,150,LED,45.40287,9.10008,P-001815
C,0048,Via Verdi,L2,PL-001816,,150,MH,45.40299,9.1001,P-001816
C,0048,Via Verdi,L3,PL-001817,,150,SAP,45.40311,9.09967,P-001817
C,0048,Via Verdi,L1,PL-001818,,100,MH,45.40323,9.09948,P-001818
C,0048,Via Verdi,L2,PL-001819,,250,MH,45.40335,9.09996,P-001819
C,0048,Via Verdi,L3,PL-001820,,100,LED,45.40347,9.0995,P-001820
C,0048,Via Verdi,L1,PL-001821,,250,MH,45.40359,9.09998,P-001821
C,0048,Via Verdi,L2,PL-001822,,100,LED,45.40371,9.09993,P-001822
C,0048,Via Verdi,L3,PL-001823,,100,LED,45.40383,9.09967,P-001823
C,0048,Via Verdi,L1,PL-001824,,150,LED,45.40395,9.09972,P-001824
C,0048,Via Verdi,L2,PL-001825,,150,SAP,45.40407,9.09936,P-001825
C,0048,Via Verdi,L3,PL-001826,,100,SAP,45.40419,9.09988,P-001826
C,0048,Via Verdi,L1,PL-001827,,150,SAP,45.40431,9.09947,P-001827
C,0048,Via Verdi,L2,PL-001828,,100,SAP,45.40443,9.09946,P-001828
C,0048,Via Verdi,L3,PL-001829,,100,SAP,45.40455,9.09986,P-001829
C,0048,Via Verdi,L1,PL-001830,,150,MH,45.40467,9.09989,P-001830
C,0048,Via Verdi,L2,PL-001831,,250,SAP,45.40479,9.09967,P-001831
C,0048,Via Verdi,L3,PL-001832,,100,SAP,45.40491,9.09957,P-001832
C,0048,Via Verdi,L1,PL-001833,,250,SAP,45.40503,9.0997,P-001833
C,0048,Via Verdi,L2,PL-001834,,150,SAP,45.40515,9.09997,P-001834
C,0048,Via Verdi,L3,PL-001835,,100,SAP,45.40527,9.09976,P-001835
C,0048,Via Verdi,L1,PL-001836,,100,LED,45.40539,9.09943,P-001836
C,0048,Via Verdi,L2,PL-001837,,250,LED,45.40551,9.10012,P-001837
C,0048,Via Verdi,L3,PL-001838,,150,MH,45.40563,9.10007,P-001838
C,0048,Via Verdi,L1,PL-001839,,250,SAP,45.40575,9.09983,P-001839
C,0048,Via Verdi,L2,PL-001840,,150,SAP,45.40587,9.10001,P-001840
C,0048,Via Verdi,L3,PL-001841,,100,MH,45.40599,9.10004,P-001841
C,0048,Via Verdi,L1,PL-001842,,250,SAP,45.40611,9.0999,P-001842
C,0048,Via Verdi,L2,PL-001843,,150,SAP,45.40623,9.10012,P-001843
C,0048,Via Verdi,L3,PL-001844,,250,SAP,45.40635,9.09996,P-001844
C,0048,Via Verdi,L1,PL-001845,,150,SAP,45.40647,9.09975,P-001845
C,0048,Via Verdi,L2,PL-001846,,250,LED,45.40659,9.09981,P-001846
C,0048,Via Verdi,L3,PL-001847,,150,SAP,45.40671,9.09993,P-001847
C,0048,Via Verdi,L1,PL-001848,,100,LED,45.40683,9.09947,P-001848
C,0048,Via Verdi,L2,PL-001849,,250,MH,45.40695,9.10001,P-001849
C,0048,Via Verdi,L3,PL-001850,,100,MH,45.40707,9.09953,P-001850
C,0048,Via Verdi,L1,PL-001851,,150,LED,45.40719,9.09967,P-001851
C,0048,Via Verdi,L2,PL-001852,,100,SAP,45.40731,9.09986,P-001852
C,0048,Via Verdi,L3,PL-001853,,100,MH,45.40743,9.09987,P-001853
C,0048,Via Verdi,L1,PL-001854,,100,SAP,45.40755,9.10001,P-001854
C,0048,Via Verdi,L2,PL-001855,,100,SAP,45.40767,9.09956,P-001855
C,0048,Via Verdi,L3,PL-001856,,150,LED,45.40779,9.09977,P-001856
C,0048,Via Verdi,L1,PL-001857,,250,LED,45.40791,9.09956,P-001857
C,0048,Via Verdi,L2,PL-001858,,150,SAP,45.40803,9.09987,P-001858
C,0048,Via Verdi,L3,PL-001859,,250,LED,45.40815,9.09977,P-001859
C,0048,Via Verdi,L1,PL-001860,,100,MH,45.40827,9.0995,P-001860
C,0048,Via Verdi,L2,PL-001861,,100,LED,45.40839,9.09939,P-001861
C,0048,Via Verdi,L3,PL-001862,,250,MH,45.40851,9.09997,P-001862
C,0048,Via Verdi,L1,PL-001863,,250,MH,45.40863,9.09996,P-001863
C,0048,Via Verdi,L2,PL-001864,,150,SAP,45.40875,9.10015,P-001864
C,0048,Via Verdi,L3,PL-001865,,150,SAP,45.40887,9.09967,P-001865
C,0048,Via Verdi,L1,PL-001866,,150,SAP,45.40899,9.09991,P-001866
C,0048,Via Verdi,L2,PL-001867,,150,LED,45.40911,9.10003,P-001867
C,0048,Via Verdi,L3,PL-001868,,100,SAP,45.40923,9.0996,P-001868
C,0048,Via Verdi,L1,PL-001869,,250,MH,45.40935,9.09959,P-001869
C,0048,Via Verdi,L2,PL-001870,,250,SAP,45.40947,9.09965,P-001870
C,0048,Via Verdi,L3,PL-001871,,250,SAP,45.40959,9.10008,P-001871
C,0048,Via Verdi,L1,PL-001872,,250,SAP,45.40971,9.09984,P-001872
C,0048,Via Verdi,L2,PL-001873,,150,MH,45.40983,9.09972,P-001873
C,0048,Via Verdi,L3,PL-001874,,250,MH,45.40995,9.09936,P-001874
C,0048,Via Verdi,L1,PL-001875,,250,LED,45.41007,9.09994,P-001875
C,0048,Via Verdi,L2,PL-001876,,250,SAP,45.41019,9.09958,P-001876
C,0048,Via Verdi,L3,PL-001877,,100,SAP,45.41031,9.09965,P-001877
C,0048,Via Verdi,L1,PL-001878,,150,SAP,45.41043,9.09939,P-001878
C,0048,Via Verdi,L2,PL-001879,,250,SAP,45.41055,9.10007,P-001879
C,0048,Via Verdi,L3,PL-001880,,100,MH,45.41067,9.09979,P-001880
C,0048,Via Verdi,L1,PL-001881,,100,SAP,45.41079,9.09963,P-001881
C,0048,Via Verdi,L2,PL-001882,,150,MH,45.41091,9.09974,P-001882
C,0048,Via Verdi,L3,PL-001883,,150,SAP,45.41103,9.09978,P-001883
C,0048,Via Verdi,L1,PL-001884,,150,SAP,45.41115,9.09985,P-001884
C,0048,Via Verdi,L2,PL-001885,,100,LED,45.41127,9.09959,P-001885
C,0048,Via Verdi,L3,PL-001886,,250,SAP,45.41139,9.09957,P-001886
C,0048,Via Verdi,L1,PL-001887,,150,SAP,45.41151,9.09949,P-001887
C,0048,Via Verdi,L2,PL-001888,,250,SAP,45.41163,9.09974,P-001888
C,0048,Via Verdi,L3,PL-001889,,100,SAP,45.41175,9.09993,P-001889
C,0048,Via Verdi,L1,PL-001890,,150,SAP,45.41187,9.09965,P-001890
C,0048,Via Verdi,L2,PL-001891,,100,LED,45.41199,9.10011,P-001891
C,0048,Via Verdi,L3,PL-001892,,100,MH,45.41211,9.09953,P-001892
C,0048,Via Verdi,L1,PL-001893,,150,LED,45.41223,9.09999,P-001893
C,0048,Via Verdi,L2,PL-001894,,150,MH,45.41235,9.09958,P-001894
C,0049,Via San Rocco,L1,PL-001895,,250,SAP,45.41902,9.1549,P-001895
C,0049,Via San Rocco,L2,PL-001896,,250,SAP,45.41914,9.15448,P-001896
C,0049,Via San Rocco,L3,PL-001897,,100,MH,45.41926,9.15441,P-001897
C,0049,Via San Rocco,L1,PL-001898,,100,MH,45.41938,9.1542,P-001898
C,0049,Via San Rocco,L2,PL-001899,,250,SAP,45.4195,9.15481,P-001899
C,0049,Via San Rocco,L3,PL-001900,,250,SAP,45.41962,9.15452,P-001900
C,0049,Via San Rocco,L1,PL-001901,,150,SAP,45.41974,9.15442,P-001901
C,0049,Via San Rocco,L2,PL-001902,,250,SAP,45.41986,9.15483,P-001902
C,0049,Via San Rocco,L3,PL-001903,,100,MH,45.41998,9.1547,P-001903
C,0049,Via San Rocco,L1,PL-001904,,150,MH,45.4201,9.1547,P-001904
C,0049,Via San Rocco,L2,PL-001905,,150,SAP,45.42022,9.1549,P-001905
C,0049,Via San Rocco,L3,PL-001906,,100,SAP,45.42034,9.15429,P-001906
C,0049,Via San Rocco,L1,PL-001907,,250,LED,45.42046,9.15476,P-001907
C,0049,Via San Rocco,L2,PL-001908,,100,LED,45.42058,9.15485,P-001908
C,0049,Via San Rocco,L3,PL-001909,,250,MH,45.4207,9.15425,P-001909
C,0049,Via San Rocco,L1,PL-001910,,150,MH,45.42082,9.15418,P-001910
C,0049,Via San Rocco,L2,PL-001911,,150,SAP,45.42094,9.1549,P-001911
C,0049,Via San Rocco,L3,PL-001912,,150,SAP,45.42106,9.15459,P-001912
C,0049,Via San Rocco,L1,PL-001913,,100,SAP,45.42118,9.1548,P-001913
C,0049,Via San Rocco,L2,PL-001914,,250,SAP,45.4213,9.15459,P-001914
C,0049,Via San Rocco,L3,PL-001915,,150,SAP,45.42142,9.15493,P-001915
C,0049,Via San Rocco,L1,PL-001916,,150,SAP,45.42154,9.1548,P-001916
C,0049,Via San Rocco,L2,PL-001917,,150,SAP,45.42166,9.1542,P-001917
C,0049,Via San Rocco,L3,PL-001918,,150,SAP,45.42178,9.15429,P-001918
C,0049,Via San Rocco,L1,PL-001919,,250,MH,45.4219,9.15437,P-001919
C,0049,Via San Rocco,L2,PL-001920,,100,SAP,45.42202,9.15467,P-001920
C,0049,Via San Rocco,L3,PL-001921,,100,SAP,45.42214,9.1547,P-001921
C,0049,Via San Rocco,L1,PL-001922,,150,SAP,45.42226,9.1542,P-001922
C,0049,Via San Rocco,L2,PL-001923,,150,SAP,45.42238,9.15478,P-001923
C,0049,Via San Rocco,L3,PL-001924,,150,SAP,45.4225,9.15483,P-001924
C,0049,Via San Rocco,L1,PL-001925,,100,MH,45.42262,9.15469,P-001925
C,0049,Via San Rocco,L2,PL-001926,,150,MH,45.42274,9.15484,P-001926
C,0049,Via San Rocco,L3,PL-001927,,150,SAP,45.42286,9.15446,P-001927
C,0049,Via San Rocco,L1,PL-001928,,250,LED,45.42298,9.15459,P-001928
C,0049,Via San Rocco,L2,PL-001929,,100,SAP,45.4231,9.1544,P-001929
C,0049,Via San Rocco,L3,PL-001930,,150,SAP,45.42322,9.15458,P-001930
C,0049,Via San Rocco,L1,PL-001931,,100,SAP,45.42334,9.1544,P-001931
C,0049,Via San Rocco,L2,PL-001932,,250,MH,45.42346,9.15462,P-001932
C,0049,Via San Rocco,L3,PL-001933,,100,MH,45.42358,9.15455,P-001933
C,0049,Via San Rocco,L1,PL-001934,,100,SAP,45.4237,9.15474,P-001934
C,0049,Via San Rocco,L2,PL-001935,,250,SAP,45.42382,9.15464,P-001935
C,0049,Via San Rocco,L3,PL-001936,,150,SAP,45.42394,9.15463,P-001936
C,0049,Via San Rocco,L1,PL-001937,,100,MH,45.42406,9.15477,P-001937
C,0049,Via San Rocco,L2,PL-001938,,100,SAP,45.42418,9.15446,P-001938
C,0049,Via San Rocco,L3,PL-001939,,150,MH,45.4243,9.15419,P-001939
C,0049,Via San Rocco,L1,PL-001940,,100,MH,45.42442,9.15437,P-001940
C,0049,Via San Rocco,L2,PL-001941,,100,SAP,45.42454,9.15493,P-001941
C,0049,Via San Rocco,L3,PL-001942,,150,SAP,45.42466,9.15428,P-001942
C,0049,Via San Rocco,L1,PL-001943,,150,SAP,45.42478,9.15469,P-001943
C,0049,Via San Rocco,L2,PL-001944,,150,MH,45.4249,9.1544,P-001944
C,0049,Via San Rocco,L3,PL-001945,,100,SAP,45.42502,9.15478,P-001945
C,0049,Via San Rocco,L1,PL-001946,,100,SAP,45.42514,9.15437,P-001946
C,0049,Via San Rocco,L2,PL-001947,,100,SAP,45.42526,9.15439,P-001947
C,0049,Via San Rocco,L3,PL-001948,,150,MH,45.42538,9.15487,P-001948
C,0049,Via San Rocco,L1,PL-001949,,250,SAP,45.4255,9.15467,P-001949
C,0049,Via San Rocco,L2,PL-001950,,150,SAP,45.42562,9.15482,P-001950
C,0049,Via San Rocco,L3,PL-001951,,150,SAP,45.42574,9.15463,P-001951
C,0049,Via San Rocco,L1,PL-001952,,100,SAP,45.42586,9.15486,P-001952
C,0049,Via San Rocco,L2,PL-001953,,150,LED,45.42598,9.15426,P-001953
C,0049,Via San Rocco,L3,PL-001954,,100,SAP,45.4261,9.1547,P-001954
C,0049,Via San Rocco,L1,PL-001955,,150,MH,45.42622,9.15458,P-001955
C,0049,Via San Rocco,L2,PL-001956,,150,SAP,45.42634,9.15475,P-001956
C,0049,Via San Rocco,L3,PL-001957,,150,SAP,45.42646,9.15452,P-001957
C,0049,Via San Rocco,L1,PL-001958,,100,SAP,45.42658,9.15432,P-001958
C,0049,Via San Rocco,L2,PL-001959,,150,MH,45.4267,9.15472,P-001959
C,0049,Via San Rocco,L3,PL-001960,,100,MH,45.42682,9.15427,P-001960
C,0049,Via San Rocco,L1,PL-001961,,150,SAP,45.42694,9.15485,P-001961
C,0049,Via San Rocco,L2,PL-001962,,100,SAP,45.42706,9.1547,P-001962
C,0049,Via San Rocco,L3,PL-001963,,100,MH,45.42718,9.15436,P-001963
C,0049,Via San Rocco,L1,PL-001964,,250,MH,45.4273,9.15427,P-001964
C,0049,Via San Rocco,L2,PL-001965,,150,SAP,45.42742,9.15439,P-001965
C,0049,Via San Rocco,L3,PL-001966,,250,SAP,45.42754,9.1549,P-001966
C,0049,Via San Rocco,L1,PL-001967,,250,SAP,45.42766,9.15441,P-001967
C,0049,Via San Rocco,L2,PL-001968,,250,SAP,45.42778,9.15423,P-001968
C,0049,Via San Rocco,L3,PL-001969,,150,SAP,45.4279,9.15422,P-001969
C,0049,Via San Rocco,L1,PL-001970,,150,SAP,45.42802,9.15442,P-001970
C,0049,Via San Rocco,L2,PL-001971,,100,SAP,45.42814,9.1546,P-001971
C,0049,Via San Rocco,L3,PL-001972,,250,SAP,45.42826,9.1547,P-001972
C,0049,Via San Rocco,L1,PL-001973,,100,SAP,45.42838,9.15452,P-001973
C,0049,Via San Rocco,L2,PL-001974,,250,SAP,45.4285,9.15446,P-001974
C,0049,Via San Rocco,L3,PL-001975,,250,MH,45.42862,9.15428,P-001975
C,0049,Via San Rocco,L1,PL-001976,,100,SAP,45.42874,9.15459,P-001976
C,0049,Via San Rocco,L2,PL-001977,,150,LED,45.42886,9.15481,P-001977
C,0049,Via San Rocco,L3,PL-001978,,150,SAP,45.42898,9.15436,P-001978
C,0049,Via San Rocco,L1,PL-001979,,100,LED,45.4291,9.15461,P-001979
C,0049,Via San Rocco,L2,PL-001980,,150,SAP,45.42922,9.15418,P-001980
C,0049,Via San Rocco,L3,PL-001981,,250,SAP,45.42934,9.15435,P-001981
C,0049,Via San Rocco,L1,PL-001982,,250,SAP,45.42946,9.15457,P-001982
C,0049,Via San Rocco,L2,PL-001983,,150,SAP,45.42958,9.15443,P-001983
C,0049,Via San Rocco,L3,PL-001984,,250,LED,45.4297,9.15476,P-001984
C,0049,Via San Rocco,L1,PL-001985,,100,MH,45.42982,9.15482,P-001985
C,0049,Via San Rocco,L2,PL-001986,,250,MH,45.42994,9.15437,P-001986
C,0049,Via San Rocco,L3,PL-001987,,250,SAP,45.43006,9.15419,P-001987
C,0049,Via San Rocco,L1,PL-001988,,250,SAP,45.43018,9.15469,P-001988
C,0049,Via San Rocco,L2,PL-001989,,150,SAP,45.4303,9.15425,P-001989
C,0049,Via San Rocco,L3,PL-001990,,150,LED,45.43042,9.15419,P-001990
C,0049,Via San Rocco,L1,PL-001991,,250,SAP,45.43054,9.15453,P-001991
C,0049,Via San Rocco,L2,PL-001992,,150,SAP,45.43066,9.15488,P-001992
C,0049,Via San Rocco,L3,PL-001993,,250,MH,45.43078,9.1547,P-001993
C,0049,Via San Rocco,L1,PL-001994,,150,MH,45.4309,9.15492,P-001994
C,0049,Via San Rocco,L2,PL-001995,,150,SAP,45.43102,9.15497,P-001995
C,0049,Via San Rocco,L3,PL-001996,,100,SAP,45.43114,9.15491,P-001996
C,0049,Via San Rocco,L1,PL-001997,,150,SAP,45.43126,9.1549,P-001997
C,0049,Via San Rocco,L2,PL-001998,,250,LED,45.43138,9.1542,P-001998
C,0049,Via San Rocco,L3,PL-001999,,250,SAP,45.4315,9.15439,P-001999
C,0049,Via San Rocco,L1,PL-002000,,150,SAP,45.43162,9.15459,P-002000
C,0049,Via San Rocco,L2,PL-002001,,150,SAP,45.43174,9.1545,P-002001
C,0049,Via San Rocco,L3,PL-002002,,100,LED,45.43186,9.15484,P-002002
C,0049,Via San Rocco,L1,PL-002003,,100,LED,45.43198,9.15426,P-002003
C,0049,Via San Rocco,L2,PL-002004,,250,MH,45.4321,9.15492,P-002004
C,0049,Via San Rocco,L3,PL-002005,,250,LED,45.43222,9.15426,P-002005
C,0049,Via San Rocco,L1,PL-002006,,150,SAP,45.43234,9.15435,P-002006
C,0049,Via San Rocco,L2,PL-002007,,150,SAP,45.43246,9.15471,P-002007
C,0049,Via San Rocco,L3,PL-002008,,150,SAP,45.43258,9.15469,P-002008
C,0049,Via San Rocco,L1,PL-002009,,250,MH,45.4327,9.15427,P-002009
C,0049,Via San Rocco,L2,PL-002010,,150,SAP,45.43282,9.15468,P-002010
C,0049,Via San Rocco,L3,PL-002011,,100,SAP,45.43294,9.15476,P-002011
C,0049,Via San Rocco,L1,PL-002012,,150,LED,45.43306,9.15428,P-002012
C,0049,Via San Rocco,L2,PL-002013,,100,SAP,45.43318,9.15437,P-002013
C,0049,Via San Rocco,L3,PL-002014,,150,SAP,45.4333,9.1545,P-002014
C,0049,Via San Rocco,L1,PL-002015,,150,SAP,45.43342,9.15457,P-002015
C,0049,Via San Rocco,L2,PL-002016,,250,SAP,45.43354,9.15488,P-002016
C,0049,Via San Rocco,L3,PL-002017,,150,MH,45.43366,9.15475,P-002017
C,0049,Via San Rocco,L1,PL-002018,,250,SAP,45.43378,9.15431,P-002018
C,0049,Via San Rocco,L2,PL-002019,,100,SAP,45.4339,9.15493,P-002019
C,0049,Via San Rocco,L3,PL-002020,,250,LED,45.43402,9.15476,P-002020
C,0049,Via San Rocco,L1,PL-002021,,150,SAP,45.43414,9.15428,P-002021
C,0049,Via San Rocco,L2,PL-002022,,150,SAP,45.43426,9.15449,P-002022
C,0049,Via San Rocco,L3,PL-002023,,100,SAP,45.43438,9.1543,P-002023
C,0049,Via San Rocco,L1,PL-002024,,100,LED,45.4345,9.15481,P-002024
C,0049,Via San Rocco,L2,PL-002025,,100,SAP,45.43462,9.15457,P-002025
C,0049,Via San Rocco,L3,PL-002026,,100,MH,45.43474,9.15444,P-002026
C,0049,Via San Rocco,L1,PL-002027,,150,LED,45.43486,9.15458,P-002027
C,0049,Via San Rocco,L2,PL-002028,,150,MH,45.43498,9.15493,P-002028
C,0050,Via Sanverano Alta,L1,PL-002029,,250,MH,45.4249,9.11487,P-002029
C,0050,Via Sanverano Alta,L2,PL-002030,,150,SAP,45.42502,9.11448,P-002030
C,0050,Via Sanverano Alta,L3,PL-002031,,250,SAP,45.42514,9.1144,P-002031
C,0050,Via Sanverano Alta,L1,PL-002032,,100,SAP,45.42526,9.11503,P-002032
C,0050,Via Sanverano Alta,L2,PL-002033,,250,MH,45.42538,9.11439,P-002033
C,0050,Via Sanverano Alta,L3,PL-002034,,150,MH,45.4255,9.11455,P-002034
C,0050,Via Sanverano Alta,L1,PL-002035,,100,SAP,45.42562,9.11489,P-002035
